Case Number,EVENTTIME,ACTIVITY_EN,Flag
5101717718,2023-10-11 11:00:27,Set No Reply Required,0
5101717718,2023-10-11 11:00:27,Call Session End,0
5101717718,2023-10-11 11:00:30,Create Work Order,0
5101717718,2023-10-13 05:01:34,Submit Work Order,0
5101717718,2023-10-13 05:01:34,Manual Case Created,0
5101717718,2023-10-13 05:01:36,Set Case Status To Closed,0
5101717718,2023-10-13 12:52:16,Call Inbound,0
5101717718,2023-10-13 12:52:16,Set Work Order Status to Closed,0
5101717718,2023-10-13 12:52:18,Set Work Order Status to Approved,0
5101717718,2023-10-13 12:59:03,Set Work Order Status to Pending,0
5101717718,2023-10-13 12:59:05,Set Case Status To Completed,0
5101717718,2023-10-13 12:59:05,Task Created: Review/ Follow Up,0
5161616847,2023-05-19 13:49:25,Manual Case Created,0
5161616847,2023-05-19 13:49:26,Set Case Status To Closed,0
5181717677,2023-09-27 22:22:38,Set Work Order Status to Approved,0
5181717677,2023-09-27 22:24:46,Set Work Order Status to Pending,0
5181717677,2023-09-27 22:24:46,Set Case Status To Completed,0
5181717677,2023-09-27 22:24:46,Task Created: Review/ Follow Up,0
5181717677,2023-09-27 22:24:46,Task Completed: Review/ Follow Up,0
5181717677,2023-09-27 22:24:46,Email Outbound,0
5181717677,2023-09-27 22:24:46,Email Inbound,0
5181717677,2023-09-27 22:24:46,Call Session Start,1
5181717677,2023-09-27 22:24:46,Customer Chat Initiated,0
5181717677,2023-09-27 22:24:46,Call Outbound,0
5181717677,2023-09-27 22:24:46,Set No Reply Required,0
5181717677,2023-09-27 22:24:46,Call Session End,0
5181717677,2023-09-27 22:24:46,Create Work Order,0
5181717677,2023-09-27 22:24:46,Submit Work Order,0
5181717677,2023-09-27 22:24:46,Manual Case Created,0
5181717677,2023-09-27 22:24:46,Set Case Status To Closed,0
5181717677,2023-09-27 22:24:46,Call Inbound,0
5181717677,2023-09-27 22:24:46,Set Work Order Status to Closed,0
5181717677,2023-09-27 22:24:46,Set Work Order Status to Approved,0
5181717677,2023-09-27 22:24:46,Set Work Order Status to Pending,0
5181717677,2023-09-27 22:24:46,Set Case Status To Completed,0
5181717677,2023-09-27 22:24:46,Task Created: Review/ Follow Up,0
5181717677,2023-09-27 22:26:12,Task Completed: Review/ Follow Up,0
5181717677,2023-09-27 22:30:57,Email Outbound,0
5181717677,2023-09-27 22:30:57,Email Inbound,0
5181717677,2023-09-27 22:30:58,Call Session Start,1
5181717677,2023-09-27 22:31:08,Customer Chat Initiated,0
5181717677,2023-09-27 22:31:08,Call Outbound,0
5181717677,2023-09-27 22:31:08,Set No Reply Required,0
5181717677,2023-09-27 22:31:14,Call Session End,0
5181717677,2023-09-27 22:31:14,Create Work Order,0
5181717677,2023-09-27 22:32:08,Submit Work Order,0
5181717677,2023-09-27 22:32:08,Manual Case Created,0
5181717677,2023-09-27 22:42:35,Set Case Status To Closed,0
5181717677,2023-09-28 01:40:37,Call Inbound,0
5181717677,2023-09-28 15:48:00,Set Work Order Status to Closed,0
5181717677,2023-09-28 15:48:00,Set Work Order Status to Approved,0
5181717677,2023-10-09 11:17:16,Set Work Order Status to Pending,0
5181717677,2023-10-09 11:17:16,Set Case Status To Completed,0
5191616850,2023-05-20 00:00:24,Set Case Status To Completed,0
5191616850,2023-05-20 00:00:25,Task Created: Review/ Follow Up,0
5201717683,2023-09-28 17:26:08,Manual Case Created,0
5211616839,2023-05-18 12:41:14,Email Inbound,0
5211616839,2023-05-18 12:41:15,Call Session Start,1
5211717689,2023-09-29 17:04:47,Set Case Status To Closed,0
5211717689,2023-09-29 17:04:49,Call Inbound,0
5211717689,2023-09-29 19:25:51,Set Work Order Status to Closed,0
5211717689,2023-09-29 19:25:51,Set Work Order Status to Approved,0
5211717689,2023-10-10 20:00:48,Set Work Order Status to Pending,0
5211717720,2023-10-05 12:32:13,Email Inbound,0
5211717720,2023-10-05 12:32:14,Call Session Start,1
5241717669,2023-09-26 23:30:22,Call Session End,0
5241717669,2023-09-26 23:30:48,Create Work Order,0
5241717669,2023-09-26 23:30:48,Submit Work Order,0
5241717669,2023-09-26 23:30:48,Manual Case Created,0
5241717669,2023-09-26 23:30:48,Set Case Status To Closed,0
5241717669,2023-09-26 23:30:48,Call Inbound,0
5241717669,2023-09-26 23:30:48,Set Work Order Status to Closed,0
5241717669,2023-09-26 23:30:48,Set Work Order Status to Approved,0
5241717669,2023-09-26 23:30:48,Set Work Order Status to Pending,0
5241717669,2023-09-26 23:30:48,Set Case Status To Completed,0
5241717669,2023-09-26 23:30:48,Task Created: Review/ Follow Up,0
5241717669,2023-09-26 23:30:48,Task Completed: Review/ Follow Up,0
5241717669,2023-09-26 23:30:48,Email Outbound,0
5241717669,2023-09-26 23:30:48,Email Inbound,0
5241717669,2023-09-26 23:30:48,Call Session Start,1
5241717669,2023-09-26 23:30:56,Customer Chat Initiated,0
5241717669,2023-09-26 23:30:56,Call Outbound,0
5241717669,2023-09-26 23:31:02,Set No Reply Required,0
5241717669,2023-09-27 14:28:48,Call Session End,0
5241717669,2023-09-27 14:34:13,Create Work Order,0
5241717669,2023-09-27 18:37:20,Submit Work Order,0
5241717669,2023-09-27 18:38:21,Manual Case Created,0
5241717669,2023-09-27 18:38:21,Set Case Status To Closed,0
5241717669,2023-09-27 18:38:22,Call Inbound,0
5241717669,2023-09-27 18:38:22,Set Work Order Status to Closed,0
5241717669,2023-09-27 18:38:40,Set Work Order Status to Approved,0
5241717669,2023-09-27 18:38:40,Set Work Order Status to Pending,0
5241717669,2023-09-27 18:38:40,Set Case Status To Completed,0
5241717669,2023-09-27 18:38:40,Task Created: Review/ Follow Up,0
5241717669,2023-09-27 18:38:40,Task Completed: Review/ Follow Up,0
5241717669,2023-09-27 18:38:40,Email Outbound,0
5241717669,2023-09-27 18:38:40,Email Inbound,0
5241717669,2023-09-27 18:38:40,Call Session Start,1
5241717669,2023-09-27 18:38:40,Customer Chat Initiated,0
5241717669,2023-09-27 18:38:40,Call Outbound,0
5241717669,2023-09-27 18:38:40,Set No Reply Required,0
5241717669,2023-09-27 18:38:40,Call Session End,0
5241717669,2023-09-27 18:38:40,Create Work Order,0
5241717669,2023-09-27 18:38:40,Submit Work Order,0
5241717669,2023-09-27 18:38:40,Manual Case Created,0
5241717669,2023-09-27 18:38:40,Set Case Status To Closed,0
5241717669,2023-09-27 18:38:47,Call Inbound,0
5241717669,2023-09-27 18:38:47,Set Work Order Status to Closed,0
5241717669,2023-09-27 18:40:42,Set Work Order Status to Approved,0
5241717669,2023-09-27 18:51:28,Set Work Order Status to Pending,0
5241717669,2023-09-27 18:53:00,Set Case Status To Completed,0
5241717669,2023-09-27 18:53:00,Task Created: Review/ Follow Up,0
5241717669,2023-09-27 18:53:00,Task Completed: Review/ Follow Up,0
5241717669,2023-09-27 18:53:01,Email Outbound,0
5241717669,2023-09-27 18:53:09,Email Inbound,0
5241717669,2023-09-27 18:53:21,Call Session Start,1
5241717669,2023-09-27 18:53:21,Customer Chat Initiated,0
5241717669,2023-09-27 18:53:21,Call Outbound,0
5241717669,2023-09-27 21:36:38,Set No Reply Required,0
5241717669,2023-09-27 21:36:38,Call Session End,0
5241717669,2023-09-27 21:36:47,Create Work Order,0
5241717669,2023-10-04 16:19:05,Submit Work Order,0
5241717669,2023-10-04 18:51:00,Manual Case Created,0
5241717669,2023-10-05 21:57:13,Set Case Status To Closed,0
5241717669,2023-10-05 21:57:13,Call Inbound,0
5241717669,2023-10-05 21:57:18,Set Work Order Status to Closed,0
5271717676,2023-09-27 18:10:40,Customer Chat Initiated,0
5271717676,2023-09-27 18:13:49,Call Outbound,0
5271717676,2023-09-27 18:13:49,Set No Reply Required,0
5271717676,2023-09-27 18:13:49,Call Session End,0
5271717676,2023-09-27 18:13:49,Create Work Order,0
5271717676,2023-09-27 18:13:49,Submit Work Order,0
5271717676,2023-09-27 18:13:49,Manual Case Created,0
5271717676,2023-09-27 18:13:49,Set Case Status To Closed,0
5271717676,2023-09-27 18:13:49,Call Inbound,0
5271717676,2023-09-27 18:13:49,Set Work Order Status to Closed,0
5271717676,2023-09-27 18:13:49,Set Work Order Status to Approved,0
5271717676,2023-09-27 18:13:49,Set Work Order Status to Pending,0
5271717676,2023-09-27 18:13:49,Set Case Status To Completed,0
5271717676,2023-09-27 18:13:49,Task Created: Review/ Follow Up,0
5271717676,2023-09-27 18:13:49,Task Completed: Review/ Follow Up,0
5271717676,2023-09-27 18:13:49,Email Outbound,0
5271717676,2023-09-27 18:13:49,Email Inbound,0
5271717676,2023-09-27 18:13:49,Call Session Start,1
5271717676,2023-09-27 18:13:49,Customer Chat Initiated,0
5271717676,2023-09-27 18:13:49,Call Outbound,0
5271717676,2023-09-27 18:13:49,Set No Reply Required,0
5271717676,2023-09-27 18:14:21,Call Session End,0
5271717676,2023-09-27 18:20:33,Create Work Order,0
5271717676,2023-09-27 18:20:33,Submit Work Order,0
5271717676,2023-09-27 18:20:34,Manual Case Created,0
5271717676,2023-09-27 18:20:45,Set Case Status To Closed,0
5271717676,2023-09-27 18:20:45,Call Inbound,0
5271717676,2023-09-27 18:20:45,Set Work Order Status to Closed,0
5271717676,2023-09-27 18:20:51,Set Work Order Status to Approved,0
5271717676,2023-09-27 18:20:51,Set Work Order Status to Pending,0
5271717676,2023-09-27 18:21:57,Set Case Status To Completed,0
5271717676,2023-09-27 18:21:57,Task Created: Review/ Follow Up,0
5271717676,2023-09-27 18:32:46,Task Completed: Review/ Follow Up,0
5271717676,2023-09-27 20:08:46,Email Outbound,0
5271717676,2023-09-28 17:47:47,Email Inbound,0
5271717676,2023-09-28 17:47:49,Call Session Start,1
5291616847,2023-05-19 14:34:55,Set Work Order Status to Approved,0
5291616847,2023-05-19 14:34:56,Set Work Order Status to Pending,0
5291616847,2023-05-19 20:10:10,Set Case Status To Completed,0
5291616847,2023-05-19 20:12:48,Task Created: Review/ Follow Up,0
5291616847,2023-05-19 20:13:05,Task Completed: Review/ Follow Up,0
5291616847,2023-05-19 20:17:46,Email Outbound,0
5291616847,2023-05-20 15:23:53,Email Inbound,0
5291616847,2023-05-23 14:28:56,Call Session Start,1
5291616847,2023-05-24 12:31:07,Customer Chat Initiated,0
5291616847,2023-05-24 14:39:28,Call Outbound,0
5291616847,2023-05-24 14:47:41,Set No Reply Required,0
5291616847,2023-05-30 19:12:23,Call Session End,0
5291616847,2023-05-31 12:58:16,Create Work Order,0
5291717695,2023-10-02 05:55:31,Email Inbound,0
5341717683,2023-09-28 17:46:07,Set Work Order Status to Approved,0
5341717683,2023-09-28 17:46:08,Set Work Order Status to Pending,0
5381717706,2023-10-03 14:26:10,Customer Chat Initiated,0
5381717706,2023-10-03 14:26:11,Call Outbound,0
5381717706,2023-10-03 15:26:17,Set No Reply Required,0
5381717706,2023-10-03 15:30:46,Call Session End,0
5381717706,2023-10-03 15:31:10,Create Work Order,0
5381717706,2023-10-13 19:32:09,Submit Work Order,0
5411717683,2023-09-28 18:03:18,Task Completed: Review/ Follow Up,0
5411717683,2023-09-28 18:03:19,Email Outbound,0
5411717683,2023-09-28 19:29:05,Email Inbound,0
5411717683,2023-09-28 19:29:24,Call Session Start,1
5411717683,2023-10-09 19:44:01,Customer Chat Initiated,0
5411717722,2023-10-05 15:43:20,Email Inbound,0
5411717722,2023-10-05 15:43:31,Call Session Start,1
5411717722,2023-10-05 15:43:31,Customer Chat Initiated,0
5411717722,2023-10-05 15:43:31,Call Outbound,0
5411717722,2023-10-05 15:43:31,Set No Reply Required,0
5411717722,2023-10-05 15:43:31,Call Session End,0
5411717722,2023-10-05 15:43:31,Create Work Order,0
5411717722,2023-10-05 15:43:31,Submit Work Order,0
5411717722,2023-10-05 15:43:31,Manual Case Created,0
5411717722,2023-10-05 15:43:31,Set Case Status To Closed,0
5411717722,2023-10-05 15:43:31,Call Inbound,0
5411717722,2023-10-05 15:43:31,Set Work Order Status to Closed,0
5411717722,2023-10-05 15:43:31,Set Work Order Status to Approved,0
5411717722,2023-10-05 15:43:31,Set Work Order Status to Pending,0
5411717722,2023-10-05 15:43:31,Set Case Status To Completed,0
5411717722,2023-10-05 15:43:31,Task Created: Review/ Follow Up,0
5411717722,2023-10-05 15:43:31,Task Completed: Review/ Follow Up,0
5411717722,2023-10-05 15:43:31,Email Outbound,0
5411717722,2023-10-05 15:43:31,Email Inbound,0
5411717722,2023-10-05 15:43:31,Call Session Start,1
5411717722,2023-10-05 15:43:31,Customer Chat Initiated,0
5411717722,2023-10-05 15:43:31,Call Outbound,0
5411717722,2023-10-05 15:43:31,Set No Reply Required,0
5411717722,2023-10-05 15:43:31,Call Session End,0
5411717722,2023-10-05 15:43:31,Create Work Order,0
5411717722,2023-10-05 15:43:31,Submit Work Order,0
5411717722,2023-10-05 15:43:31,Manual Case Created,0
5411717722,2023-10-05 15:43:42,Set Case Status To Closed,0
5411717722,2023-10-05 15:43:56,Call Inbound,0
5411717722,2023-10-05 15:43:56,Set Work Order Status to Closed,0
5411717722,2023-10-05 15:45:30,Set Work Order Status to Approved,0
5411717722,2023-10-05 15:46:24,Set Work Order Status to Pending,0
5411717722,2023-10-05 15:46:35,Set Case Status To Completed,0
5411717722,2023-10-05 15:46:35,Task Created: Review/ Follow Up,0
5411717722,2023-10-05 15:47:06,Task Completed: Review/ Follow Up,0
5411717722,2023-10-05 15:47:11,Email Outbound,0
5411717722,2023-10-05 15:47:21,Email Inbound,0
5411717722,2023-10-05 15:47:21,Call Session Start,1
5411717722,2023-10-05 15:47:21,Customer Chat Initiated,0
5411717722,2023-10-05 15:47:26,Call Outbound,0
5411717722,2023-10-05 15:47:26,Set No Reply Required,0
5411717722,2023-10-05 15:48:17,Call Session End,0
5411717722,2023-10-05 15:48:27,Create Work Order,0
5411717722,2023-10-05 15:48:27,Submit Work Order,0
5411717722,2023-10-05 15:54:01,Manual Case Created,0
5411717722,2023-10-05 15:54:32,Set Case Status To Closed,0
5411717722,2023-10-05 15:54:58,Call Inbound,0
5411717722,2023-10-05 16:02:01,Set Work Order Status to Closed,0
5411717722,2023-10-05 16:08:28,Set Work Order Status to Approved,0
5411717722,2023-10-05 16:14:24,Set Work Order Status to Pending,0
5411717722,2023-10-05 16:14:26,Set Case Status To Completed,0
5411717722,2023-10-05 16:23:38,Task Created: Review/ Follow Up,0
5411717722,2023-10-05 16:23:41,Task Completed: Review/ Follow Up,0
5411717722,2023-10-05 17:05:43,Email Outbound,0
5411717722,2023-10-05 19:49:41,Email Inbound,0
5411717722,2023-10-05 19:49:41,Call Session Start,1
5411717722,2023-10-05 19:49:43,Customer Chat Initiated,0
5411717722,2023-10-05 19:50:19,Call Outbound,0
5411717722,2023-10-05 19:59:52,Set No Reply Required,0
5411717722,2023-10-06 01:13:06,Call Session End,0
5411717722,2023-10-06 13:05:55,Create Work Order,0
5411717722,2023-10-06 13:05:57,Submit Work Order,0
5411717722,2023-10-06 13:59:38,Manual Case Created,0
5411717722,2023-10-06 13:59:38,Set Case Status To Closed,0
5411717722,2023-10-06 13:59:41,Call Inbound,0
5411717722,2023-10-06 17:58:35,Set Work Order Status to Closed,0
5411717722,2023-10-06 18:52:29,Set Work Order Status to Approved,0
5411717722,2023-10-06 18:52:31,Set Work Order Status to Pending,0
5411717722,2023-10-06 18:52:31,Set Case Status To Completed,0
5411717722,2023-10-11 15:42:24,Task Created: Review/ Follow Up,0
5411717722,2023-10-11 15:42:24,Task Completed: Review/ Follow Up,0
5441616840,2023-05-18 14:20:39,Manual Case Created,0
5441616840,2023-05-18 14:20:40,Set Case Status To Closed,0
5451717668,2023-09-26 21:35:14,Task Completed: Review/ Follow Up,0
5451717668,2023-09-26 21:35:38,Email Outbound,0
5451717668,2023-09-26 21:35:38,Email Inbound,0
5451717668,2023-09-26 21:35:38,Call Session Start,1
5451717668,2023-09-26 21:35:38,Customer Chat Initiated,0
5451717668,2023-09-26 21:35:38,Call Outbound,0
5451717668,2023-09-26 21:35:38,Set No Reply Required,0
5451717668,2023-09-26 21:35:38,Call Session End,0
5451717668,2023-09-26 21:35:38,Create Work Order,0
5451717668,2023-09-26 21:35:38,Submit Work Order,0
5451717668,2023-09-26 21:35:38,Manual Case Created,0
5451717668,2023-09-26 21:35:38,Set Case Status To Closed,0
5451717668,2023-09-26 21:35:38,Call Inbound,0
5451717668,2023-09-26 21:35:38,Set Work Order Status to Closed,0
5451717668,2023-09-26 21:35:38,Set Work Order Status to Approved,0
5451717668,2023-09-26 21:35:38,Set Work Order Status to Pending,0
5451717668,2023-09-26 21:35:38,Set Case Status To Completed,0
5451717668,2023-09-26 21:35:38,Task Created: Review/ Follow Up,0
5451717668,2023-09-26 21:35:38,Task Completed: Review/ Follow Up,0
5451717668,2023-09-26 21:35:38,Email Outbound,0
5451717668,2023-09-26 21:35:38,Email Inbound,0
5451717668,2023-09-26 21:35:38,Call Session Start,1
5451717668,2023-09-26 21:35:46,Customer Chat Initiated,0
5451717668,2023-09-26 21:39:34,Call Outbound,0
5451717668,2023-09-26 21:39:34,Set No Reply Required,0
5451717668,2023-09-26 21:39:36,Call Session End,0
5451717668,2023-09-26 21:39:44,Create Work Order,0
5451717668,2023-09-26 21:39:44,Submit Work Order,0
5451717668,2023-09-26 21:39:44,Manual Case Created,0
5451717668,2023-09-26 21:39:50,Set Case Status To Closed,0
5451717668,2023-09-26 21:39:50,Call Inbound,0
5451717668,2023-09-26 21:40:45,Set Work Order Status to Closed,0
5451717668,2023-09-26 21:40:45,Set Work Order Status to Approved,0
5451717668,2023-09-26 21:52:43,Set Work Order Status to Pending,0
5451717668,2023-09-27 02:08:07,Set Case Status To Completed,0
5451717668,2023-09-28 16:47:29,Task Created: Review/ Follow Up,0
5451717668,2023-09-28 16:47:29,Task Completed: Review/ Follow Up,0
5451717668,2023-10-06 10:56:53,Email Outbound,0
5451717668,2023-10-06 10:56:53,Email Inbound,0
5461616875,2023-05-24 14:35:20,Email Inbound,0
5461616875,2023-05-24 14:35:21,Call Session Start,1
5461616875,2023-05-24 19:22:07,Customer Chat Initiated,0
5461616875,2023-05-24 19:26:29,Call Outbound,0
5471616839,2023-05-18 11:16:24,Call Inbound,0
5471616839,2023-05-18 11:16:24,Set Work Order Status to Closed,0
5471616839,2023-05-18 11:16:25,Set Work Order Status to Approved,0
5471616839,2023-05-18 11:16:25,Set Work Order Status to Pending,0
5471616839,2023-05-18 11:16:34,Set Case Status To Completed,0
5471616839,2023-05-18 11:16:36,Task Created: Review/ Follow Up,0
5471616839,2023-05-18 11:17:44,Task Completed: Review/ Follow Up,0
5471616839,2023-05-18 11:18:17,Email Outbound,0
5471616839,2023-05-18 11:18:17,Email Inbound,0
5491616850,2023-05-20 08:34:19,Set Work Order Status to Closed,0
5491616850,2023-05-20 08:34:19,Set Work Order Status to Approved,0
5491616850,2023-05-20 08:34:20,Set Work Order Status to Pending,0
5491616850,2023-05-20 08:34:21,Set Case Status To Completed,0
5491616850,2023-05-20 08:34:45,Task Created: Review/ Follow Up,0
5491616850,2023-05-20 08:40:08,Task Completed: Review/ Follow Up,0
5491616850,2023-05-20 08:40:17,Email Outbound,0
5491616850,2023-05-20 08:41:36,Email Inbound,0
5541616852,2023-05-21 14:31:14,Call Inbound,0
5541616852,2023-05-22 04:57:09,Set Work Order Status to Closed,0
5541616852,2023-05-22 04:57:09,Set Work Order Status to Approved,0
5541616852,2023-05-22 04:57:09,Set Work Order Status to Pending,0
5541616852,2023-05-22 04:57:09,Set Case Status To Completed,0
5541616852,2023-05-22 04:57:09,Task Created: Review/ Follow Up,0
5541616852,2023-05-22 04:57:09,Task Completed: Review/ Follow Up,0
5541616852,2023-05-22 04:57:09,Email Outbound,0
5541616852,2023-05-22 04:57:09,Email Inbound,0
5541616852,2023-05-22 04:57:09,Call Session Start,1
5541616852,2023-05-22 04:57:09,Customer Chat Initiated,0
5541616852,2023-05-22 04:57:09,Call Outbound,0
5541616852,2023-05-22 04:57:09,Set No Reply Required,0
